"No.","Time","Source","Destination","Protocol","Length","Info"
"8571","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2077338 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8572","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2078798 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8573","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2080258 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8574","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2081718 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8575","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2083178 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8576","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2084638 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8577","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2086098 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8578","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2087558 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8579","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2089018 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8580","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2090478 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8581","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2091938 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8582","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2093398 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8583","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2094858 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8584","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2096318 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8585","415.500104","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2097778 Ack=1306 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8586","415.500104","111.119.15.0","10.86.11.73","TCP","60","[TCP Dup ACK 7389#1] 80  >  60286 [ACK] Seq=2099238 Ack=1306 Win=65536 Len=0"
"8587","415.500104","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1661900 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8588","415.500104","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1663360 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8589","415.500245","10.86.11.73","111.119.15.0","TCP","54","60286  >  80 [ACK] Seq=1306 Ack=2099238 Win=4225024 Len=0"
"8590","415.500281","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1664820 Win=2110976 Len=0"
"8591","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1664820 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8592","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1666280 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8593","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1667740 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8594","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1669200 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8595","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1670660 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8596","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1672120 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8597","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1673580 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8598","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1675040 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8599","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1676500 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8600","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1677960 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8601","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1679420 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8602","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1680880 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8603","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1682340 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8604","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1683800 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8605","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1685260 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8606","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1686720 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8607","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1688180 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8608","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1689640 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8609","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1691100 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8610","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1692560 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8611","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1694020 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8612","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1695480 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8613","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1696940 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8614","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1698400 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8615","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1699860 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8616","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1701320 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8617","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1702780 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8618","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1704240 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8619","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1705700 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8620","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1707160 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8621","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1708620 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8622","415.502409","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1710080 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8623","415.502574","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1711540 Win=2110976 Len=0"
"8624","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1711540 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8625","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1713000 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8626","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1714460 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8627","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1715920 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8628","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1717380 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8629","415.502731","111.119.15.0","10.86.11.73","HTTP","809","HTTP/1.1 206 Partial Content "
"8630","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1718840 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8631","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1720300 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8632","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1721760 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8633","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1723220 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8634","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1724680 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8635","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1726140 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8636","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1727600 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8637","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1729060 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8638","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1730520 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8639","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1731980 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8640","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1733440 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8641","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1734900 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8642","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1736360 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8643","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1737820 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8644","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1739280 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8645","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1740740 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8646","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1742200 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8647","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1743660 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8648","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1745120 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8649","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1746580 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8650","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1748040 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8651","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1749500 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8652","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1750960 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8653","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1752420 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8654","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1753880 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8655","415.502731","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1755340 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8656","415.503011","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1756800 Win=2110976 Len=0"
"8657","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1756800 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8658","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1758260 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8659","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1759720 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8660","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1761180 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8661","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1762640 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8662","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1764100 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8663","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1765560 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8664","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1767020 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8665","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1768480 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8666","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1769940 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8667","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1771400 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8668","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1772860 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8669","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1774320 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8670","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1775780 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8671","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1777240 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8672","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1778700 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8673","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1780160 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8674","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1781620 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8675","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1783080 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8676","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1784540 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8677","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1786000 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8678","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1787460 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8679","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1788920 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8680","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1790380 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8681","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1791840 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8682","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1793300 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8683","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1794760 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8684","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1796220 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8685","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1797680 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8686","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1799140 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8687","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1800600 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8688","415.503192","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1802060 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8689","415.503513","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1803520 Win=2110976 Len=0"
"8690","415.503631","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1803520 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8691","415.503631","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1804980 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8692","415.503672","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1806440 Win=2110976 Len=0"
"8693","415.504560","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1806440 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8694","415.504560","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1807900 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8695","415.504560","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1809360 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8696","415.504560","111.119.15.128","10.86.11.73","TCP","1514","80  >  60287 [ACK] Seq=1810820 Ack=1312 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8697","415.504560","111.119.15.128","10.86.11.73","TCP","60","[TCP Dup ACK 7833#1] 80  >  60287 [ACK] Seq=1812280 Ack=1312 Win=65536 Len=0"
"8698","415.504618","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1812280 Win=2110976 Len=0"
"8699","415.506410","111.119.15.128","10.86.11.73","HTTP","980","HTTP/1.1 206 Partial Content "
"8700","415.506468","10.86.11.73","111.119.15.128","TCP","54","60287  >  80 [ACK] Seq=1312 Ack=1813206 Win=2110208 Len=0"
"8701","415.510874","10.86.11.73","111.119.15.0","HTTP","495","GET /filestreamingservice/files/08c4b7de-c510-4b86-a644-2f386a462597?P1=1665463805&P2=404&P3=2&P4=i4XnVGHCbRRHQbFHQ4ViiSnryOkWJJ%2bX%2ba88SLYChzQYkQ%2bxtQuRsDkMOjuo01X%2bgdpDUjOVzqy%2bwND2s7X8Jw%3d%3d HTTP/1.1 "
"8702","415.516445","10.86.11.73","111.119.15.128","HTTP","495","GET /filestreamingservice/files/08c4b7de-c510-4b86-a644-2f386a462597?P1=1665463805&P2=404&P3=2&P4=i4XnVGHCbRRHQbFHQ4ViiSnryOkWJJ%2bX%2ba88SLYChzQYkQ%2bxtQuRsDkMOjuo01X%2bgdpDUjOVzqy%2bwND2s7X8Jw%3d%3d HTTP/1.1 "
"8703","415.516465","111.119.15.0","10.86.11.73","TCP","60","[TCP Keep-Alive] 80  >  60286 [ACK] Seq=2099992 Ack=1306 Win=65536 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"8704","415.516506","10.86.11.73","111.119.15.0","TCP","66","[TCP Keep-Alive ACK] 60286  >  80 [ACK] Seq=1747 Ack=2099993 Win=4224256 Len=0 SLE=2099992 SRE=2099993"
"8705","415.525440","111.119.15.0","10.86.11.73","TCP","60","80  >  60286 [ACK] Seq=2099993 Ack=1747 Win=61440 Len=0"
"8706","415.526746","111.119.15.0","10.86.11.73","TCP","1008","80  >  60286 [PSH, ACK] Seq=2099993 Ack=1747 Win=65536 Len=954 [TCP segment of a reassembled PDU]"
"8707","415.526746","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2100947 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8708","415.526746","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2102407 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8709","415.526885","10.86.11.73","111.119.15.0","TCP","54","60286  >  80 [ACK] Seq=1747 Ack=2103867 Win=4225024 Len=0"
"8710","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2103867 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8711","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2105327 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8712","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2106787 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8713","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2108247 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8714","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2109707 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8715","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2111167 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8716","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2112627 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8717","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2114087 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8718","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2115547 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8719","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2117007 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8720","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2118467 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8721","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2119927 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8722","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2121387 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8723","415.527702","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2122847 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8724","415.527870","10.86.11.73","111.119.15.0","TCP","54","60286  >  80 [ACK] Seq=1747 Ack=2124307 Win=4225024 Len=0"
"8725","415.528682","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2124307 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8726","415.528682","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2125767 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"8727","415.528682","111.119.15.0","10.86.11.73","TCP","1514","80  >  60286 [ACK] Seq=2127227 Ack=1747 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
