"No.","Time","Source","Destination","Protocol","Length","Info"
"4838","79.659668","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4839","79.734434","35.197.154.200","192.168.137.64","TCP","54","443  >  50993 [ACK] Seq=4765 Ack=320 Win=67072 Len=0"
"4840","79.734434","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4841","79.736452","192.168.137.64","35.197.154.200","TLSv1.2","418","Application Data"
"4842","79.736811","192.168.137.64","35.197.154.200","TLSv1.2","315","Application Data"
"4843","79.810599","35.197.154.200","192.168.137.64","TCP","54","443  >  50993 [ACK] Seq=5039 Ack=684 Win=68096 Len=0"
"4844","79.810599","35.197.154.200","192.168.137.64","TCP","54","443  >  50993 [ACK] Seq=5039 Ack=945 Win=69120 Len=0"
"4845","79.825747","35.197.154.200","192.168.137.64","TLSv1.2","631","Application Data"
"4846","79.874444","192.168.137.64","35.197.154.200","TCP","54","50993  >  443 [ACK] Seq=945 Ack=5616 Win=65792 Len=0"
"4847","79.994962","192.168.137.64","35.197.154.200","TCP","66","50994  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4848","80.074507","35.197.154.200","192.168.137.64","TCP","66","443  >  50994 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"4849","80.074660","192.168.137.64","35.197.154.200","TCP","54","50994  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"4850","80.075132","192.168.137.64","35.197.154.200","TLSv1.2","247","Client Hello"
"4851","80.155744","35.197.154.200","192.168.137.64","TCP","54","443  >  50994 [ACK] Seq=1 Ack=194 Win=67072 Len=0"
"4852","80.156348","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"4853","80.156348","35.197.154.200","192.168.137.64","TCP","1474","443  >  50994 [PSH, ACK] Seq=1421 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4854","80.156348","35.197.154.200","192.168.137.64","TCP","1474","443  >  50994 [ACK] Seq=2841 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4855","80.156348","35.197.154.200","192.168.137.64","TLSv1.2","558","Certificate, Server Key Exchange, Server Hello Done"
"4856","80.156697","192.168.137.64","35.197.154.200","TCP","54","50994  >  443 [ACK] Seq=194 Ack=4765 Win=66560 Len=0"
"4857","80.162925","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4858","80.245868","35.197.154.200","192.168.137.64","TCP","54","443  >  50994 [ACK] Seq=4765 Ack=320 Win=67072 Len=0"
"4859","80.245868","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4860","80.248254","192.168.137.64","35.197.154.200","TLSv1.2","418","Application Data"
"4861","80.248546","192.168.137.64","35.197.154.200","TLSv1.2","316","Application Data"
"4862","80.266064","192.168.137.64","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4863","80.326199","35.197.154.200","192.168.137.64","TCP","54","443  >  50994 [ACK] Seq=5039 Ack=684 Win=68096 Len=0"
"4864","80.326199","35.197.154.200","192.168.137.64","TCP","54","443  >  50994 [ACK] Seq=5039 Ack=946 Win=69120 Len=0"
"4865","80.331359","35.197.154.200","192.168.137.64","TLSv1.2","632","Application Data"
"4866","80.382016","192.168.137.64","35.197.154.200","TCP","54","50994  >  443 [ACK] Seq=946 Ack=5617 Win=65792 Len=0"
"4867","81.252092","192.168.137.64","35.197.154.200","TCP","66","50995  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4868","81.267554","192.168.137.64","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4869","81.329637","35.197.154.200","192.168.137.64","TCP","66","443  >  50995 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"4870","81.329850","192.168.137.64","35.197.154.200","TCP","54","50995  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"4871","81.330575","192.168.137.64","35.197.154.200","TLSv1.2","247","Client Hello"
"4872","81.405757","35.197.154.200","192.168.137.64","TCP","54","443  >  50995 [ACK] Seq=1 Ack=194 Win=67072 Len=0"
"4873","81.406477","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"4874","81.406477","35.197.154.200","192.168.137.64","TCP","1474","443  >  50995 [PSH, ACK] Seq=1421 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4875","81.406477","35.197.154.200","192.168.137.64","TCP","1474","443  >  50995 [ACK] Seq=2841 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4876","81.406477","35.197.154.200","192.168.137.64","TLSv1.2","558","Certificate, Server Key Exchange, Server Hello Done"
"4877","81.406724","192.168.137.64","35.197.154.200","TCP","54","50995  >  443 [ACK] Seq=194 Ack=4765 Win=66560 Len=0"
"4878","81.412918","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4879","81.487985","35.197.154.200","192.168.137.64","TCP","54","443  >  50995 [ACK] Seq=4765 Ack=320 Win=67072 Len=0"
"4880","81.487985","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4881","81.489880","192.168.137.64","35.197.154.200","TLSv1.2","418","Application Data"
"4882","81.490094","192.168.137.64","35.197.154.200","TLSv1.2","317","Application Data"
"4883","81.566241","35.197.154.200","192.168.137.64","TCP","54","443  >  50995 [ACK] Seq=5039 Ack=684 Win=68096 Len=0"
"4884","81.566476","35.197.154.200","192.168.137.64","TCP","54","443  >  50995 [ACK] Seq=5039 Ack=947 Win=69120 Len=0"
"4885","81.571855","35.197.154.200","192.168.137.64","TLSv1.2","633","Application Data"
"4886","81.620354","192.168.137.64","35.197.154.200","TCP","54","50995  >  443 [ACK] Seq=947 Ack=5618 Win=65792 Len=0"
"4887","81.688347","192.168.137.64","35.197.154.200","TCP","66","50996  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4888","81.762907","35.197.154.200","192.168.137.64","TCP","66","443  >  50996 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"4889","81.768971","192.168.137.64","35.197.154.200","TCP","54","50996  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"4890","81.768997","192.168.137.64","35.197.154.200","TLSv1.2","247","Client Hello"
"4891","81.843032","35.197.154.200","192.168.137.64","TCP","54","443  >  50996 [ACK] Seq=1 Ack=194 Win=67072 Len=0"
"4892","81.844492","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"4893","81.844492","35.197.154.200","192.168.137.64","TCP","1474","443  >  50996 [PSH, ACK] Seq=1421 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4894","81.844492","35.197.154.200","192.168.137.64","TCP","1474","443  >  50996 [ACK] Seq=2841 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4895","81.844492","35.197.154.200","192.168.137.64","TLSv1.2","558","Certificate, Server Key Exchange, Server Hello Done"
"4896","81.844683","192.168.137.64","35.197.154.200","TCP","54","50996  >  443 [ACK] Seq=194 Ack=4765 Win=66560 Len=0"
"4897","81.850294","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4898","81.928056","35.197.154.200","192.168.137.64","TCP","54","443  >  50996 [ACK] Seq=4765 Ack=320 Win=67072 Len=0"
"4899","81.928056","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4900","81.929859","192.168.137.64","35.197.154.200","TLSv1.2","418","Application Data"
"4901","81.930075","192.168.137.64","35.197.154.200","TLSv1.2","317","Application Data"
"4902","82.004158","35.197.154.200","192.168.137.64","TCP","54","443  >  50996 [ACK] Seq=5039 Ack=684 Win=68096 Len=0"
"4903","82.004158","35.197.154.200","192.168.137.64","TCP","54","443  >  50996 [ACK] Seq=5039 Ack=947 Win=69120 Len=0"
"4904","82.010591","35.197.154.200","192.168.137.64","TLSv1.2","633","Application Data"
"4905","82.058635","192.168.137.64","35.197.154.200","TCP","54","50996  >  443 [ACK] Seq=947 Ack=5618 Win=65792 Len=0"
"4906","82.273519","192.168.137.64","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4907","82.965821","192.168.137.64","35.197.154.200","TCP","66","51000  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4908","83.042961","35.197.154.200","192.168.137.64","TCP","66","443  >  51000 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"4909","83.043164","192.168.137.64","35.197.154.200","TCP","54","51000  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"4910","83.043907","192.168.137.64","35.197.154.200","TLSv1.2","247","Client Hello"
"4911","83.119168","35.197.154.200","192.168.137.64","TCP","54","443  >  51000 [ACK] Seq=1 Ack=194 Win=67072 Len=0"
"4912","83.120112","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"4913","83.122296","35.197.154.200","192.168.137.64","TCP","1474","443  >  51000 [PSH, ACK] Seq=1421 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4914","83.122296","35.197.154.200","192.168.137.64","TCP","1474","443  >  51000 [ACK] Seq=2841 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4915","83.122296","35.197.154.200","192.168.137.64","TLSv1.2","559","Certificate, Server Key Exchange, Server Hello Done"
"4916","83.122502","192.168.137.64","35.197.154.200","TCP","54","51000  >  443 [ACK] Seq=194 Ack=4766 Win=66560 Len=0"
"4917","83.128937","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4918","83.157498","216.58.203.10","192.168.137.64","UDP","122","443  >  49299 Len=80"
"4919","83.167347","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4920","83.203761","35.197.154.200","192.168.137.64","TCP","54","443  >  51000 [ACK] Seq=4766 Ack=320 Win=67072 Len=0"
"4921","83.203761","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4922","83.205750","192.168.137.64","35.197.154.200","TLSv1.2","418","Application Data"
"4923","83.206065","192.168.137.64","35.197.154.200","TLSv1.2","317","Application Data"
"4924","83.280170","35.197.154.200","192.168.137.64","TCP","54","443  >  51000 [ACK] Seq=5040 Ack=684 Win=68096 Len=0"
"4925","83.280170","35.197.154.200","192.168.137.64","TCP","54","443  >  51000 [ACK] Seq=5040 Ack=947 Win=69120 Len=0"
"4926","83.281990","192.168.137.64","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4927","83.286955","35.197.154.200","192.168.137.64","TLSv1.2","633","Application Data"
"4928","83.298314","52.98.63.18","192.168.137.64","TLSv1.2","94","Application Data"
"4929","83.298700","192.168.137.64","52.98.63.18","TCP","54","49794  >  443 [ACK] Seq=1 Ack=121 Win=1019 Len=0"
"4930","83.334826","192.168.137.64","35.197.154.200","TCP","54","51000  >  443 [ACK] Seq=947 Ack=5619 Win=65792 Len=0"
"4931","83.368830","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4932","83.377120","192.168.137.64","35.197.154.200","TCP","66","51001  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4933","83.387540","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4934","83.452585","35.197.154.200","192.168.137.64","TCP","66","443  >  51001 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"4935","83.452801","192.168.137.64","35.197.154.200","TCP","54","51001  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"4936","83.453533","192.168.137.64","35.197.154.200","TLSv1.2","247","Client Hello"
"4937","83.527388","35.197.154.200","192.168.137.64","TCP","54","443  >  51001 [ACK] Seq=1 Ack=194 Win=67072 Len=0"
"4938","83.530085","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"4939","83.530085","35.197.154.200","192.168.137.64","TCP","1474","443  >  51001 [PSH, ACK] Seq=1421 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4940","83.530085","35.197.154.200","192.168.137.64","TCP","1474","443  >  51001 [ACK] Seq=2841 Ack=194 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4941","83.530085","35.197.154.200","192.168.137.64","TLSv1.2","557","Certificate, Server Key Exchange, Server Hello Done"
"4942","83.530318","192.168.137.64","35.197.154.200","TCP","54","51001  >  443 [ACK] Seq=194 Ack=4764 Win=66560 Len=0"
"4943","83.537079","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4944","83.602845","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4945","83.611699","35.197.154.200","192.168.137.64","TCP","54","443  >  51001 [ACK] Seq=4764 Ack=320 Win=67072 Len=0"
"4946","83.611699","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4947","83.613492","192.168.137.64","35.197.154.200","TLSv1.2","418","Application Data"
"4948","83.613722","192.168.137.64","35.197.154.200","TLSv1.2","315","Application Data"
"4949","83.623738","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4950","83.687313","35.197.154.200","192.168.137.64","TCP","54","443  >  51001 [ACK] Seq=5038 Ack=684 Win=68096 Len=0"
"4951","83.687313","35.197.154.200","192.168.137.64","TCP","54","443  >  51001 [ACK] Seq=5038 Ack=945 Win=69120 Len=0"
"4952","83.691496","35.197.154.200","192.168.137.64","TLSv1.2","631","Application Data"
"4953","83.733370","192.168.137.64","35.197.154.200","TCP","54","51001  >  443 [ACK] Seq=945 Ack=5615 Win=65792 Len=0"
"4954","83.831820","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4955","83.850960","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4956","84.060140","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4957","84.079605","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4958","84.284486","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4959","84.304287","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4960","84.512793","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4961","84.532560","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4962","84.942357","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4963","84.962695","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4964","85.543446","192.168.137.64","172.217.166.163","QUIC","426","Protected Payload (KP0), DCID=8344ca47eba2a3cc"
"4965","85.560017","192.168.137.64","192.168.137.1","DNS","91","Standard query 0x6884 A webadvisorc.rest.gti.mcafee.com"
"4966","85.560224","172.217.166.163","192.168.137.64","QUIC","69","Protected Payload (KP0)"
"4967","85.579143","192.168.137.1","192.168.137.64","DNS","147","Standard query response 0x6884 A webadvisorc.rest.gti.mcafee.com CNAME rest.gti.mcafee.akadns.net A 35.197.154.200"
"4968","85.580179","192.168.137.64","35.197.154.200","TCP","66","51008  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4969","85.585549","192.168.137.64","172.217.166.163","QUIC","75","Protected Payload (KP0), DCID=8344ca47eba2a3cc"
"4970","85.654449","35.197.154.200","192.168.137.64","TCP","66","443  >  51008 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"4971","85.654575","192.168.137.64","35.197.154.200","TCP","54","51008  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"4972","85.654855","192.168.137.64","35.197.154.200","TLSv1.2","591","Client Hello"
"4973","85.670902","172.217.166.163","192.168.137.64","QUIC","105","Protected Payload (KP0)"
"4974","85.671219","192.168.137.64","172.217.166.163","QUIC","77","Protected Payload (KP0), DCID=8344ca47eba2a3cc"
"4975","85.671588","192.168.137.64","172.217.166.163","QUIC","75","Protected Payload (KP0), DCID=8344ca47eba2a3cc"
"4976","85.671659","192.168.137.64","172.217.166.163","QUIC","78","Protected Payload (KP0), DCID=8344ca47eba2a3cc"
"4977","85.672911","172.217.166.163","192.168.137.64","QUIC","67","Protected Payload (KP0)"
"4978","85.685757","172.217.166.163","192.168.137.64","QUIC","67","Protected Payload (KP0)"
"4979","85.705190","192.168.137.64","172.217.166.163","QUIC","75","Protected Payload (KP0), DCID=8344ca47eba2a3cc"
"4980","85.711336","172.217.166.163","192.168.137.64","QUIC","67","Protected Payload (KP0)"
"4981","85.721917","192.168.137.64","192.168.137.1","DNS","70","Standard query 0xb70c A github.com"
"4982","85.728514","35.197.154.200","192.168.137.64","TCP","54","443  >  51008 [ACK] Seq=1 Ack=538 Win=67072 Len=0"
"4983","85.729704","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"4984","85.729704","35.197.154.200","192.168.137.64","TCP","1474","443  >  51008 [PSH, ACK] Seq=1421 Ack=538 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4985","85.729812","192.168.137.64","35.197.154.200","TCP","54","51008  >  443 [ACK] Seq=538 Ack=2841 Win=66560 Len=0"
"4986","85.730052","35.197.154.200","192.168.137.64","TCP","1474","443  >  51008 [ACK] Seq=2841 Ack=538 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"4987","85.730052","35.197.154.200","192.168.137.64","TLSv1.2","573","Certificate, Server Key Exchange, Server Hello Done"
"4988","85.730120","192.168.137.64","35.197.154.200","TCP","54","51008  >  443 [ACK] Seq=538 Ack=4780 Win=66560 Len=0"
"4989","85.731028","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4990","85.731662","192.168.137.64","35.197.154.200","TCP","1474","51008  >  443 [ACK] Seq=664 Ack=4780 Win=66560 Len=1420 [TCP segment of a reassembled PDU]"
"4991","85.731662","192.168.137.64","35.197.154.200","TLSv1.2","471","Application Data"
"4992","85.731797","192.168.137.64","35.197.154.200","TLSv1.2","597","Application Data"
"4993","85.733124","192.168.137.64","35.197.154.200","TCP","66","51009  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"4994","85.743042","192.168.137.1","192.168.137.64","DNS","86","Standard query response 0xb70c A github.com A 20.207.73.82"
"4995","85.764137","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"4996","85.782604","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"4997","85.804398","35.197.154.200","192.168.137.64","TCP","54","443  >  51008 [ACK] Seq=4780 Ack=664 Win=67072 Len=0"
"4998","85.804398","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"4999","85.805734","35.197.154.200","192.168.137.64","TCP","54","443  >  51008 [ACK] Seq=5054 Ack=2501 Win=70656 Len=0"
"5000","85.805734","35.197.154.200","192.168.137.64","TCP","54","443  >  51008 [ACK] Seq=5054 Ack=3044 Win=73216 Len=0"
"5001","85.805843","35.197.154.200","192.168.137.64","TLSv1.2","621","Application Data"
"5002","85.805871","192.168.137.64","35.197.154.200","TCP","54","51008  >  443 [ACK] Seq=3044 Ack=5621 Win=65792 Len=0"
"5003","85.807023","192.168.137.64","35.197.154.200","TCP","1474","51008  >  443 [ACK] Seq=3044 Ack=5621 Win=65792 Len=1420 [TCP segment of a reassembled PDU]"
"5004","85.807023","192.168.137.64","35.197.154.200","TLSv1.2","471","Application Data"
"5005","85.807168","192.168.137.64","35.197.154.200","TLSv1.2","542","Application Data"
"5006","85.808064","35.197.154.200","192.168.137.64","TCP","66","443  >  51009 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM=1 WS=512"
"5007","85.808179","192.168.137.64","35.197.154.200","TCP","54","51009  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"5008","85.808409","192.168.137.64","35.197.154.200","TLSv1.2","591","Client Hello"
"5009","85.880545","35.197.154.200","192.168.137.64","TCP","54","443  >  51008 [ACK] Seq=5621 Ack=4881 Win=76800 Len=0"
"5010","85.881218","35.197.154.200","192.168.137.64","TLSv1.2","621","Application Data"
"5011","85.882347","35.197.154.200","192.168.137.64","TCP","54","443  >  51009 [ACK] Seq=1 Ack=538 Win=67072 Len=0"
"5012","85.883799","35.197.154.200","192.168.137.64","TLSv1.2","1474","Server Hello"
"5013","85.883799","35.197.154.200","192.168.137.64","TCP","1474","443  >  51009 [PSH, ACK] Seq=1421 Ack=538 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"5014","85.883874","192.168.137.64","35.197.154.200","TCP","54","51009  >  443 [ACK] Seq=538 Ack=2841 Win=66560 Len=0"
"5015","85.884073","35.197.154.200","192.168.137.64","TCP","1474","443  >  51009 [ACK] Seq=2841 Ack=538 Win=67072 Len=1420 [TCP segment of a reassembled PDU]"
"5016","85.884073","35.197.154.200","192.168.137.64","TLSv1.2","574","Certificate, Server Key Exchange, Server Hello Done"
"5017","85.884099","192.168.137.64","35.197.154.200","TCP","54","51009  >  443 [ACK] Seq=538 Ack=4781 Win=66560 Len=0"
"5018","85.884656","192.168.137.64","35.197.154.200","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5019","85.921822","192.168.137.64","35.197.154.200","TCP","54","51008  >  443 [ACK] Seq=5369 Ack=6188 Win=65280 Len=0"
"5020","85.958983","35.197.154.200","192.168.137.64","TCP","54","443  >  51009 [ACK] Seq=4781 Ack=664 Win=67072 Len=0"
"5021","85.958983","35.197.154.200","192.168.137.64","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"5022","86.000597","192.168.137.64","35.197.154.200","TCP","54","51009  >  443 [ACK] Seq=664 Ack=5055 Win=66304 Len=0"
"5023","86.182011","192.168.137.64","142.250.183.206","UDP","76","49422  >  443 Len=34"
"5024","86.202311","142.250.183.206","192.168.137.64","UDP","68","443  >  49422 Len=26"
"5025","86.384662","192.168.137.64","104.17.115.17","QUIC","1288","Protected Payload (KP0), DCID=012b27bcbf6f051b3d2bedbce86f065ade21b46e"
"5026","86.384982","192.168.137.64","104.17.115.17","QUIC","1292","Protected Payload (KP0), DCID=012b27bcbf6f051b3d2bedbce86f065ade21b46e"
"5027","86.385162","192.168.137.64","104.17.115.17","QUIC","1268","Protected Payload (KP0), DCID=012b27bcbf6f051b3d2bedbce86f065ade21b46e"
"5028","86.410270","104.17.115.17","192.168.137.64","QUIC","65","Protected Payload (KP0)"
"5029","86.614643","192.168.137.64","104.17.115.17","QUIC","87","Protected Payload (KP0), DCID=012b27bcbf6f051b3d2bedbce86f065ade21b46e"
"5030","86.618131","104.17.115.17","192.168.137.64","QUIC","514","Protected Payload (KP0)"
"5031","86.618131","104.17.115.17","192.168.137.64","QUIC","522","Protected Payload (KP0)"
"5032","86.618667","192.168.137.64","104.17.115.17","QUIC","87","Protected Payload (KP0), DCID=012b27bcbf6f051b3d2bedbce86f065ade21b46e"
"5033","86.637469","104.17.115.17","192.168.137.64","QUIC","65","Protected Payload (KP0)"
"5034","87.381342","192.168.137.64","3.108.30.176","TLSv1.2","108","Application Data"
"5035","87.382706","192.168.137.64","31.13.79.53","TLSv1.2","129","Application Data"
"5036","87.395892","192.168.137.64","216.58.203.10","UDP","75","49299  >  443 Len=33"
"5037","87.397916","31.13.79.53","192.168.137.64","TCP","54","443  >  50738 [ACK] Seq=800 Ack=2723 Win=464 Len=0"
"5038","87.398259","3.108.30.176","192.168.137.64","TLSv1.2","110","Application Data"
"5039","87.414646","216.58.203.10","192.168.137.64","UDP","68","443  >  49299 Len=26"
"5040","87.442790","192.168.137.64","3.108.30.176","TCP","54","49812  >  443 [ACK] Seq=711 Ack=505 Win=256 Len=0"
"5041","87.654838","31.13.79.53","192.168.137.64","TLSv1.2","126","Application Data"
"5042","87.708155","192.168.137.64","31.13.79.53","TCP","54","50738  >  443 [ACK] Seq=2723 Ack=872 Win=258 Len=0"
"5043","87.963529","35.197.154.200","192.168.137.64","TLSv1.2","85","Encrypted Alert"
"5044","87.963529","35.197.154.200","192.168.137.64","TCP","54","443  >  51009 [FIN, ACK] Seq=5086 Ack=664 Win=67072 Len=0"
"5045","87.963722","192.168.137.64","35.197.154.200","TCP","54","51009  >  443 [ACK] Seq=664 Ack=5087 Win=66304 Len=0"
"5046","90.377446","192.168.137.64","104.17.115.17","TLSv1.2","201","Application Data"
"5047","90.384464","192.168.137.64","192.168.137.1","DNS","75","Standard query 0x953e A play.google.com"
"5048","90.386766","192.168.137.64","104.17.115.17","TLSv1.2","96","Application Data"
"5049","90.397299","104.17.115.17","192.168.137.64","TCP","54","443  >  49827 [ACK] Seq=191 Ack=358 Win=63 Len=0"
"5050","90.404129","192.168.137.1","192.168.137.64","DNS","91","Standard query response 0x953e A play.google.com A 142.250.67.174"
"5051","90.404129","104.17.115.17","192.168.137.64","TCP","54","443  >  49827 [ACK] Seq=191 Ack=400 Win=63 Len=0"
"5052","90.404981","192.168.137.64","142.250.67.142","QUIC","1292","Initial, DCID=96fbb6751c4c4bb4, PKN: 1, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING"
"5053","90.419731","192.168.137.64","142.250.67.174","QUIC","1292","Initial, DCID=6581fe8a9b19b837, PKN: 1, PING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, PING, CRYPTO"
"5054","90.446843","142.250.67.142","192.168.137.64","QUIC","1292","Initial, SCID=96fbb6751c4c4bb4, PKN: 1, ACK, PADDING"
"5055","90.464084","142.250.67.174","192.168.137.64","QUIC","1292","Initial, SCID=6581fe8a9b19b837, PKN: 1, ACK, PADDING"
"5056","90.464634","192.168.137.64","142.250.67.174","QUIC","1292","Initial, DCID=6581fe8a9b19b837, PKN: 4, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO"
"5057","90.482502","142.250.67.174","192.168.137.64","QUIC","1292","Initial, SCID=6581fe8a9b19b837, PKN: 2, ACK, PADDING"
"5058","90.520549","192.168.137.64","142.250.67.142","QUIC","1292","Initial, DCID=96fbb6751c4c4bb4, PKN: 4, PADDING, PING, PADDING"
"5059","90.535002","142.250.67.142","192.168.137.64","QUIC","1292","Protected Payload (KP0)"
"5060","90.535002","142.250.67.142","192.168.137.64","QUIC","831","Protected Payload (KP0)"
"5061","90.535002","142.250.67.142","192.168.137.64","QUIC","112","Protected Payload (KP0)"
"5062","90.535741","142.250.67.142","192.168.137.64","QUIC","1292","Protected Payload (KP0)"
"5063","90.536472","192.168.137.64","142.250.67.142","QUIC","121","Handshake, DCID=96fbb6751c4c4bb4"
